"";"tsn";"genus";"species";"itis_acceptedname";"en_common";"fr_common";"us_code";"qc_code";"on_alpha_code";"on_tree_code"
"2187";"30445";"Solanum";"mauritianum";"Solanum mauritianum";"earleaf nightshade";NA;8631;NA;NA;NA
"2188";"30473";"Solanum";"polygamum";"Solanum polygamum";"cakalaka berry";NA;8633;NA;NA;NA
"2189";"30477";"Solanum";"rugosum";"Solanum rugosum";"tabacon aspero";NA;8634;NA;NA;NA
"2190";"30460";"Solanum";"torvum";"Solanum torvum";"turkey berry";NA;8636;NA;NA;NA
"2191";"507416";"Sonneratia";"alba";"Sonneratia alba";"mangrove";NA;8639;NA;NA;NA
"2192";NA;"Sophora";"spp.";"Sophora";"necklacepod";NA;8642;NA;NA;NA
"2193";"505293";"Sophora";"chrysophylla";"Sophora chrysophylla";"mamani";NA;8641;NA;NA;NA
"2194";"26965";"Sophora";"tomentosa";"Sophora tomentosa";"silver bush";NA;8643;NA;NA;NA
"2195";NA;"Sorbus";"spp.";"Sorbus";"mountain-ash spp.";NA;934;NA;NA;NA
"2196";"25319";"Sorbus";"americana";"Sorbus americana";"American mountain-ash";"Sorbier d'Amérique";935;"SOA";NA;NA
"2197";"836433";"Sorbus";"aria";"Sorbus aria";"White beam tree";NA;NA;NA;"";145
"2198";"25320";"Sorbus";"aucuparia";"Sorbus aucuparia";"European mountain ash ;European mountain-ash";NA;936;NA;"";146
"2199";"25322";"Sorbus";"decora";"Sorbus decora";"northern mountain-ash";"Sorbier des montagnes";937;"SOD";NA;NA
"2200";NA;"Spathodea";"spp.";"Spathodea";"spathodea";NA;8645;NA;NA;NA
"2201";"34342";"Spathodea";"campanulata";"Spathodea campanulata";"African tuliptree";NA;8644;NA;NA;NA
"2202";"506926";"Cyathea";"cooperi";"Sphaeropteris cooperi";"Coopers cyathea";NA;6837;NA;NA;NA
"2203";NA;"Spiraea";"latifolia";"Spiraea latifolia";NA;"Spirée à larges feuilles";NA;"SPL";NA;NA
"2204";"25342";"Spiraea";"tomentosa";"Spiraea tomentosa";NA;"Spirée tomenteuse";NA;"SPT";NA;NA
"2205";NA;"Spondias";"spp.";"Spondias";"Spondias";NA;8653;NA;NA;NA
"2206";"182142";"Spondias";"dulcis";"Spondias dulcis";"Spondias dulcis";NA;8649;NA;NA;NA
"2207";"28816";"Spondias";"mombin";"Spondias mombin";"yellow mombin";NA;8650;NA;NA;NA
"2208";"895118";"Spondias";"pinnata";"Spondias pinnata";"titmel";NA;8656;NA;NA;NA
"2209";"28817";"Spondias";"purpurea";"Spondias purpurea";"purple mombin";NA;8652;NA;NA;NA
"2210";"195919";"Stahlia";"monosperma";"Stahlia monosperma";"cobana negra";NA;8654;NA;NA;NA
"2211";NA;"Antirhea";"lucida";"Stenostomum lucidum";"palo iloron";NA;6149;NA;NA;NA
"2212";NA;"Sterculia";"fanaiho";"Sterculia";"fanaio";NA;8665;NA;NA;NA
"2213";NA;"Sterculia";"palauensis";"Sterculia";"Sterculia palauensis";NA;8667;NA;NA;NA
"2214";"505375";"Sterculia";"apetala";"Sterculia apetala";"Panama tree";NA;8664;NA;NA;NA
"2215";"506110";"Sterculia";"foetida";"Sterculia foetida";"hazel sterculia";NA;8666;NA;NA;NA
"2216";NA;"Photinia";"davidiana";"Stranvaesia davidiana var. davidiana";"Chinese  photinia";NA;8155;NA;NA;NA
"2217";"507441";"Streblus";"pendulinus";"Streblus";"Hawaii roughbush";NA;8670;NA;NA;NA
"2218";NA;"Streblus";"spp.";"Streblus";"streblus";NA;8671;NA;NA;NA
"2219";"507419";"Streblus";"anthropophagorum";"Streblus anthropophagorum";"anthropophagorum";NA;8669;NA;NA;NA
"2220";NA;"Sophora";"affinis";"Styphnolobium affine";"Texas sophora";NA;870;NA;NA;NA
"2221";"23874";"Styrax";"portoricensis";"Styrax portoricensis";"palo de jazmin";NA;8674;NA;NA;NA
"2222";"28846";"Suriana";"maritima";"Suriana maritima";"bay cedar";NA;8676;NA;NA;NA
"2223";NA;"Swietenia";"spp.";"Swietenia";"mahogany";NA;8678;NA;NA;NA
"2224";"29027";"Swietenia";"macrophylla";"Swietenia macrophylla";"Honduras mahogany";NA;8679;NA;NA;NA
"2225";"29026";"Swietenia";"mahagoni";"Swietenia mahagoni";"West Indian mahogany";NA;940;NA;NA;NA
"2226";"505413";"Symplocos";"martinicensis";"Symplocos martinicensis";"Martinique sweetleaf";NA;8684;NA;NA;NA
"2227";NA;"Symplocos";"racemosa";"Symplocos racemosa";"chebtui, ebtui";NA;8687;NA;NA;NA
"2228";"507195";"Syncarpia";"glomulifera";"Syncarpia glomulifera";"turpentine tree";NA;8689;NA;NA;NA
"2229";"505958";"Synsepalum";"dulcificum";"Synsepalum dulcificum";"Miracle Berry";NA;8691;NA;NA;NA
"2230";NA;"Syzygium";"spp.";"Syzygium";"syzygium";NA;8708;NA;NA;NA
"2231";NA;"Eugenia";"aquea";"Syzygium aqueum";"edebsachel, chedebsachel";NA;7059;NA;NA;NA
"2232";NA;"Syzygium";"brevifolium";"Syzygium brevifolium";"asi";NA;8695;NA;NA;NA
"2233";NA;"Syzygium";"carolinense";"Syzygium carolinense";"popona";NA;8696;NA;NA;NA
"2234";NA;"Syzygium";"clusiifolium";"Syzygium clusiifolium";"asi vai";NA;8697;NA;NA;NA
"2235";"505419";"Syzygium";"cumini";"Syzygium cumini";"Java plum";NA;896;NA;NA;NA
"2236";NA;"Syzygium";"dealatum";"Syzygium dealbatum";"asi vai";NA;8699;NA;NA;NA
"2237";NA;"Syzygium";"inophylloides";"Syzygium inophylloides";"asi";NA;8700;NA;NA;NA
"2238";"505420";"Syzygium";"jambos";"Syzygium jambos";"Syzygium jambos";NA;8701;NA;NA;NA
"2239";"505421";"Syzygium";"malaccense";"Syzygium malaccense";"Malaysian apple";NA;8702;NA;NA;NA
"2240";NA;"Eugenia";"malaccensis";"Syzygium malaccense";"makupa, malay apple";NA;7082;NA;NA;NA
"2241";NA;"Eugenia";"palauensis";"Syzygium palauense";"orenged";NA;7087;NA;NA;NA
"2242";NA;"Syzygium";"richii";"Syzygium richii";"popona";NA;8703;NA;NA;NA
"2243";"506170";"Syzygium";"samarangense";"Syzygium samarangense";"nonu vao";NA;8704;NA;NA;NA
"2244";NA;"Eugenia";"javanica";"Syzygium samarangense";"macupa, wax apple";NA;7078;NA;NA;NA
"2245";"835282";"Syzygium";"samoense";"Syzygium samoense";"fena vao";NA;8705;NA;NA;NA
"2246";"835270";"Syzygium";"sandwicense";"Syzygium sandwicense";"ohia ha";NA;8706;NA;NA;NA
"2247";NA;"Eugenia";"stelechantha";"Syzygium stelechanthum";"luluhut";NA;7099;NA;NA;NA
"2248";NA;"Tabebuia";"spp.";"Tabebuia";"trumpet-tree";NA;8718;NA;NA;NA
"2249";NA;"Tabebuia";"chrysantha";"Tabebuia chrysantha";"roble amarillo";NA;8709;NA;NA;NA
"2250";NA;"Tabebuia";"donnell-smithii";"Tabebuia donnell-smithii";"primavera";NA;8710;NA;NA;NA
"2251";"34344";"Tabebuia";"haemantha";"Tabebuia haemantha";"roble cimarron";NA;8712;NA;NA;NA
"2252";"34345";"Tabebuia";"heterophylla";"Tabebuia heterophylla";"white cedar";NA;8713;NA;NA;NA
"2253";NA;"Tabebuia";"pallida";"Tabebuia heterophylla";"pink tabebuia";NA;8714;NA;NA;NA
"2254";"34346";"Tabebuia";"rigida";"Tabebuia rigida";"roble de sierra";NA;8715;NA;NA;NA
"2255";"182287";"Tabebuia";"rosea";"Tabebuia rosea";"pink trumpet-tree";NA;8716;NA;NA;NA
"2256";"34347";"Tabebuia";"schumanniana";"Tabebuia schumanniana";"roble colorado";NA;8717;NA;NA;NA
"2257";"30226";"Tabernaemontana";"citrifolia";"Tabernaemontana citrifolia";"milkwood";NA;8720;NA;NA;NA
"2258";"893857";"Tabernaemontana";"pandacaqui";"Tabernaemontana pandacaqui";"Pulu";NA;8722;NA;NA;NA
"2259";NA;"Tabernaemontana";"rotensis";"Tabernaemontana rotensis";"Tabernaemontana rotensis";NA;8723;NA;NA;NA
"2260";NA;"Hibiscus";"tiliaceus";"Talipariti tiliaceum";"sea hibiscus";NA;7412;NA;NA;NA
"2261";NA;"Hibiscus";"pernambucensis";"Talipariti tiliaceum var. pernambucense";"seaside mahoe";NA;7409;NA;NA;NA
"2262";"26980";"Tamarindus";"indica";"Tamarindus indica";"tamarind";NA;897;NA;NA;NA
"2263";NA;"Tamarix";"spp.";"Tamarix";"saltcedar";NA;991;NA;NA;NA
"2264";"22306";"Tamarix";"aphylla";"Tamarix aphylla";"Athel tamarisk";NA;8727;NA;NA;NA
"2265";"845486";"Macaranga";"grayana";"Tanarius grayanus";"Macaranga grayana";NA;7619;NA;NA;NA
"2266";"845487";"Macaranga";"harveyana";"Tanarius harveyanus";"lau pata";NA;7620;NA;NA;NA
"2267";"503636";"Macaranga";"mappa";"Tanarius mappa";"pengua";NA;7621;NA;NA;NA
"2268";"845490";"Macaranga";"stipulosa";"Tanarius stipulosus";"lau fatu";NA;7625;NA;NA;NA
"2269";NA;"Taxodium";"spp.";"Taxodium";"baldcypress spp.";NA;220;NA;NA;NA
"2270";"18041";"Taxodium";"distichum";"Taxodium distichum";"baldcypress";NA;221;NA;NA;NA
"2271";NA;"Taxodium";"ascendens";"Taxodium distichum var. imbricatum";"pondcypress";NA;222;NA;NA;NA
"2272";"183432";"Taxodium";"mucronatum";"Taxodium mucronatum";"Montezuma baldcypress";NA;223;NA;NA;NA
"2273";NA;"Taxus";"spp.";"Taxus";"yew spp.";NA;230;NA;NA;NA
"2274";"194884";"Taxus";"brevifolia";"Taxus brevifolia";"Pacific yew";NA;231;NA;NA;NA
"2275";"194885";"Taxus";"canadensis";"Taxus canadensis";NA;"If du Canada";NA;"TAC";NA;NA
"2276";"194887";"Taxus";"floridana";"Taxus globosa var. floridana";"Florida yew";NA;232;NA;NA;NA
"2277";"505436";"Tecoma";"castanifolia";"Tecoma castanifolia";"chestnutleaf trumpetbush";NA;8741;NA;NA;NA
"2278";"34326";"Tecoma";"stans";"Tecoma stans";"yellow trumpetbush";NA;8743;NA;NA;NA
"2279";NA;"Tectona";"spp.";"Tectona";"tectona";NA;8745;NA;NA;NA
"2280";"32247";"Tectona";"grandis";"Tectona grandis";"teak";NA;8744;NA;NA;NA
"2281";"507420";"Terminalia";"carolinensis";"Terminalia";"kehma";NA;8749;NA;NA;NA
"2282";"895371";"Terminalia";"samoensis";"Terminalia";"talie";NA;8759;NA;NA;NA
"2283";NA;"Terminalia";"crassipes";"Terminalia";"esemiich, chesemiich";NA;8751;NA;NA;NA
"2284";NA;"Terminalia";"richii";"Terminalia";"malili";NA;8758;NA;NA;NA
"2285";NA;"Terminalia";"spp.";"Terminalia";"tropical almond";NA;8748;NA;NA;NA
"2286";NA;"Bucida";"buceras";"Terminalia buceras";"gregorywood";NA;6284;NA;NA;NA
"2287";"27762";"Terminalia";"catappa";"Terminalia catappa";"tropical almond";NA;8750;NA;NA;NA
"2288";NA;"Terminalia";"edulis";"Terminalia edulis";"esemiich, chesemiich";NA;8752;NA;NA;NA
"2289";"507744";"Terminalia";"ivorensis";"Terminalia ivorensis";"Ivory Coast almond";NA;8754;NA;NA;NA
"2290";"505449";"Terminalia";"myriocarpa";"Terminalia myriocarpa";"East Indian almond";NA;8756;NA;NA;NA
"2291";"507745";"Terminalia";"oblonga";"Terminalia oblonga";"Peruvian almond";NA;8757;NA;NA;NA
"2292";"506160";"Terminalia";"superba";"Terminalia superba";"superb terminalia";NA;8761;NA;NA;NA
"2293";"505450";"Ternstroemia";"heptasepala";"Ternstroemia heptasepala";"saintedwood";NA;8762;NA;NA;NA
"2294";"21375";"Ternstroemia";"luquillensis";"Ternstroemia luquillensis";"palo colorado";NA;8763;NA;NA;NA
"2295";"21377";"Ternstroemia";"stahlii";"Ternstroemia stahlii";"mamey de cura";NA;8766;NA;NA;NA
"2296";"21378";"Ternstroemia";"subsessilis";"Ternstroemia subsessilis";"el yunque colorado";NA;8767;NA;NA;NA
"2297";"21376";"Ternstroemia";"peduncularis";"Ternstroemia tepezapote";"copey vera";NA;8764;NA;NA;NA
"2298";NA;"Tetraplasandra";"waimeae";"Tetraplasandra waimeae";"ohe kiko ola";NA;8777;NA;NA;NA
"2299";"27748";"Tetrazygia";"angustifolia";"Tetrazygia angustifolia";"stinkingfish";NA;8778;NA;NA;NA
"2300";"27754";"Tetrazygia";"bicolor";"Tetrazygia bicolor";"Florida clover ash";NA;8779;NA;NA;NA
"2301";"27749";"Tetrazygia";"biflora";"Tetrazygia biflora";"Puerto Rico clover ash";NA;8780;NA;NA;NA
"2302";NA;"Tetrazygia";"urbanii";"Tetrazygia urbanii";"cenizo";NA;8783;NA;NA;NA
"2303";"505487";"Theobroma";"cacao";"Theobroma cacao";"cacao";NA;8784;NA;NA;NA
"2304";NA;"Thespesia";"spp.";"Thespesia";"thespesia";NA;8788;NA;NA;NA
"2305";"21764";"Thespesia";"grandiflora";"Thespesia grandiflora";"maga";NA;8786;NA;NA;NA
"2306";"21762";"Thespesia";"populnea";"Thespesia populnea";"Portia tree";NA;8787;NA;NA;NA
"2307";"30228";"Thevetia";"peruviana";"Thevetia peruviana";"luckynut";NA;8789;NA;NA;NA
"2308";"28708";"Thouinia";"striata";"Thouinia striata";"ceboruquillo";NA;8793;NA;NA;NA
"2309";"28708";"Thouinia";"striata";"Thouinia striata";"Puerto Rico ceboruquillo";NA;8794;NA;NA;NA
"2310";"42510";"Thrinax";"morrisii";"Thrinax morrisii";"key thatch palm";NA;913;NA;NA;NA
"2311";"42512";"Thrinax";"radiata";"Thrinax radiata";"Florida thatch palm";NA;914;NA;NA;NA
"2312";NA;"Thuja";"spp.";"Thuja";"thuja spp.";NA;240;NA;NA;NA
"2313";"505490";"Thuja";"occidentalis";"Thuja occidentalis";"White cedar ;northern white-cedar";"Thuya occidental";241;"THO";"Cw";22
"2314";"18044";"Thuja";"plicata";"Thuja plicata";"Western red cedar ;western redcedar";NA;242;NA;"";109
"2315";NA;"Tibouchina";"spp.";"Tibouchina";"glorytree";NA;8804;NA;NA;NA
"2316";"565568";"Tibouchina";"granulosa";"Tibouchina granulosa";"Brazilian glorytree";NA;8803;NA;NA;NA
"2317";"505505";"Tibouchina";"urvilleana";"Tibouchina urvilleana";"princess-flower";NA;8805;NA;NA;NA
"2318";NA;"Tilia";"spp.";"Tilia";"basswood spp.";NA;950;NA;NA;NA
"2319";"21536";"Tilia";"americana";"Tilia americana";"Basswood ;white basswood";"Tilleul d'Amérique";952;"TIL";"Bd";51
"2320";"21536";"Tilia";"americana";"Tilia americana";"Basswood ;Carolina basswood";"Tilleul d'Amérique";953;"TIL";"Bd";51
"2321";"21536";"Tilia";"americana";"Tilia americana";"Basswood ;American basswood";"Tilleul d'Amérique";951;"TIL";"Bd";51
"2322";"505507";"Tilia";"cordata";"Tilia cordata";"Little leaf linden";NA;NA;NA;"Ll";150
"2323";"21541";"Tilia";"platyphyllos";"Tilia platyphyllos";"Big leaf linden";NA;NA;NA;"Bl";166
"2324";NA;"Timonius";"spp.";"Timonius";"Timonius";NA;8808;NA;NA;NA
"2325";NA;"Timonius";"timon";"Timonius timon";"Timonius timon";NA;8810;NA;NA;NA
"2326";NA;"Toona";"spp.";"Toona";"redcedar";NA;8811;NA;NA;NA
"2327";"29029";"Toona";"ciliata";"Toona ciliata";"Australian redcedar";NA;8812;NA;NA;NA
"2328";"505536";"Torralbasia";"cuneifolia";"Torralbasia cuneifolia";"boje";NA;8816;NA;NA;NA
"2329";NA;"Torreya";"spp.";"Torreya";"torreya (nutmeg) spp.";NA;250;NA;NA;NA
"2330";"194889";"Torreya";"californica";"Torreya californica";"California torreya (nutmeg)";NA;251;NA;NA;NA
"2331";"194890";"Torreya";"taxifolia";"Torreya taxifolia";"Florida torreya (nutmeg)";NA;252;NA;NA;NA
"2332";"19195";"Touchardia";"latifolia";"Touchardia latifolia";"olona";NA;8822;NA;NA;NA
"2333";NA;"Tournefortia";"spp.";"Tournefortia";"soldierbush";NA;8826;NA;NA;NA
"2334";"505540";"Tournefortia";"argentea";"Tournefortia argentea";"velvetleaf soldierbush";NA;8824;NA;NA;NA
"2335";"32037";"Tournefortia";"filiflora";"Tournefortia filiflora";"cold withe";NA;8825;NA;NA;NA
"2336";"28821";"Toxicodendron";"radicans";"Toxicodendron radicans";NA;"Sumac grimpant";NA;"RHR";NA;NA
"2337";NA;"Tree";"unknown";"Trema";"Other or unknown live tree";NA;999;NA;NA;NA
"2338";NA;"Trema";"spp.";"Trema";"trema";NA;8832;NA;NA;NA
"2339";"19105";"Trema";"cannabina";"Trema cannabina";"magele";NA;8827;NA;NA;NA
"2340";NA;"Trema";"lamarckianum";"Trema lamarckiana";"Lamarck's trema";NA;8828;NA;NA;NA
"2341";NA;"Trema";"micranthum";"Trema micrantha";"Jamaican nettletree";NA;8829;NA;NA;NA
"2342";"897053";"Trema";"orientalis";"Trema orientalis";"oriental trema";NA;8831;NA;NA;NA
"2343";"522777";"Triadica";"sebifera";"Triadica sebifera";"Chinese tallowtree";NA;994;NA;NA;NA
"2344";"29031";"Trichilia";"hirta";"Trichilia hirta";"broomstick";NA;8833;NA;NA;NA
"2345";"29032";"Trichilia";"pallida";"Trichilia pallida";"gaita";NA;8834;NA;NA;NA
"2346";"29033";"Trichilia";"triacantha";"Trichilia triacantha";"bariaco";NA;8836;NA;NA;NA
"2347";"507422";"Trichospermum";"ledermannii";"Trichospermum";"elsau, oleiulakersus";NA;8838;NA;NA;NA
"2348";NA;"Trichospermum";"ikutai";"Trichospermum";"Trichospermum ikutai";NA;8837;NA;NA;NA
"2349";"507423";"Trichospermum";"richii";"Trichospermum richii";"maouli";NA;8839;NA;NA;NA
"2350";"29007";"Triphasia";"trifolia";"Triphasia trifolia";"limeberry";NA;8842;NA;NA;NA
"2351";NA;"Triplaris";"spp.";"Triplaris";"Triplaris spp.";NA;8843;NA;NA;NA
"2352";"823810";"Triplaris";"cumingiana";"Triplaris cumingiana";"ant tree";NA;8844;NA;NA;NA
"2353";"19113";"Trophis";"racemosa";"Trophis racemosa";"white ramoon";NA;8848;NA;NA;NA
"2354";NA;"Tsuga";"spp.";"Tsuga";"hemlock spp.";NA;260;NA;NA;NA
"2355";"183397";"Tsuga";"canadensis";"Tsuga canadensis";"Eastern hemlock ;eastern hemlock";"Pruche de l'Est";261;"PRU";"He";19
"2356";"183399";"Tsuga";"caroliniana";"Tsuga caroliniana";"Carolina hemlock";NA;262;NA;NA;NA
"2357";"183400";"Tsuga";"heterophylla";"Tsuga heterophylla";"western hemlock";NA;263;NA;NA;NA
"2358";"183402";"Tsuga";"mertensiana";"Tsuga mertensiana";"mountain hemlock";NA;264;NA;NA;NA
"2359";"505620";"Turpinia";"occidentalis";"Turpinia occidentalis";"muttonwood";NA;8850;NA;NA;NA
"2360";NA;"Ulmus";"spp.";"Ulmus";"elm spp.";NA;970;NA;NA;NA
"2361";"19051";"Ulmus";"alata";"Ulmus alata";"winged elm";NA;971;NA;NA;NA
"2362";"19049";"Ulmus";"americana";"Ulmus americana";"American elm ;American elm";"Orme d'Amérique";972;"ORA";"Ea";50
"2363";"19052";"Ulmus";"crassifolia";"Ulmus crassifolia";"cedar elm";NA;973;NA;NA;NA
"2364";"19057";"Ulmus";"pumila";"Ulmus pumila";"Siberian elm";NA;974;NA;NA;NA
"2365";"19050";"Ulmus";"rubra";"Ulmus rubra";"Red elm (slippery) ;slippery elm";"Orme rouge";975;"ORR";"Es";170
"2366";"19058";"Ulmus";"serotina";"Ulmus serotina";"September elm";NA;976;NA;NA;NA
"2367";"19059";"Ulmus";"thomasii";"Ulmus thomasii";"Rock elm ;rock elm";"Orme de Thomas";977;"ORT";"Eu";169
"2368";"18208";"Umbellularia";"californica";"Umbellularia californica";"California-laurel";NA;981;NA;NA;NA
"2369";NA;"Urera";"spp.";"Urera";"urera";NA;8858;NA;NA;NA
"2370";"19209";"Urera";"baccifera";"Urera baccifera";"scratchbush";NA;8853;NA;NA;NA
"2371";"19210";"Urera";"caracasana";"Urera caracasana";"flameberry";NA;8854;NA;NA;NA
"2372";"19211";"Urera";"chlorocarpa";"Urera chlorocarpa";"ortiga";NA;8855;NA;NA;NA
"2373";"19205";"Urera";"glabra";"Urera glabra";"hopue";NA;8856;NA;NA;NA
"2374";"19206";"Urera";"kaalae";"Urera kaalae";"opuhe";NA;8857;NA;NA;NA
"2375";NA;"Acacia";"macracantha";"Vachellia macracantha";"porknut";NA;6008;NA;NA;NA
"2376";"505641";"Vangueria";"madagascariensis";"Vangueria madagascariensis";"voa vanga";NA;8861;NA;NA;NA
"2377";NA;"Vernicia";"spp.";"Vernicia";"vernicia";NA;8870;NA;NA;NA
"2378";"505662";"Vernicia";"fordii";"Vernicia fordii";"tungoil tree";NA;995;NA;NA;NA
"2379";"506439";"Vernicia";"montana";"Vernicia montana";"mu oil tree";NA;8869;NA;NA;NA
"2380";"35261";"Viburnum";"edule";"Viburnum edule";NA;"Viorne comestible";NA;"VIE";NA;NA
"2381";"35265";"Viburnum";"lantanoides";"Viburnum lantanoides";NA;"Viorne à feuilles d'aulne";NA;"VIL";NA;NA
"2382";"35270";"Viburnum";"opulus";"Viburnum opulus";NA;"Viorne trilobée";NA;"VIT";NA;NA
"2383";"18715";"Viorne";"nudum";"Viorna";NA;"Viorne cassinoïdes";NA;"VIC";NA;NA
"2384";NA;"Vitex";"spp.";"Vitex";"chastetree";NA;8875;NA;NA;NA
"2385";"32221";"Vitex";"agnus-castus";"Vitex agnus-castus";"lilac chastetree";NA;8871;NA;NA;NA
"2386";"32224";"Vitex";"divaricata";"Vitex divaricata";"higuerillo";NA;8873;NA;NA;NA
"2387";"32225";"Vitex";"parviflora";"Vitex parviflora";"smallflower chastetree";NA;8874;NA;NA;NA
"2388";"32223";"Vitex";"trifolia";"Vitex trifolia";"simpleleaf chastetree";NA;8876;NA;NA;NA
"2389";"28624";"Vitis";"riparia";"Vitis riparia";NA;"Vigne des rivages";NA;"VIR";NA;NA
"2390";"505739";"Wallenia";"lamarckiana";"Wallenia lamarckiana";"Wallenia lamarckiana";NA;8881;NA;NA;NA
"2391";"780686";"Wedelia";"biflora";"Wedelia biflora";"ateate";NA;8884;NA;NA;NA
"2392";"24063";"Weinmannia";"pinnata";"Weinmannia pinnata";"bastard briziletto";NA;8887;NA;NA;NA
"2393";NA;"Wikstroemia";"spp.";"Wikstroemia";"false ohelo";NA;8899;NA;NA;NA
"2394";"27134";"Wikstroemia";"bicornuta";"Wikstroemia bicornuta";"alpine false ohelo";NA;8889;NA;NA;NA
"2395";"27142";"Wikstroemia";"furcata";"Wikstroemia furcata";"forest false ohelo";NA;8890;NA;NA;NA
"2396";"27149";"Wikstroemia";"monticola";"Wikstroemia monticola";"montane false ohelo";NA;8891;NA;NA;NA
"2397";"27150";"Wikstroemia";"oahuensis";"Wikstroemia oahuensis";"Oahu false ohelo";NA;8892;NA;NA;NA
"2398";"27153";"Wikstroemia";"phillyreifolia";"Wikstroemia phillyreifolia";"Hawaii false ohelo";NA;8895;NA;NA;NA
"2399";"27154";"Wikstroemia";"pulcherrima";"Wikstroemia pulcherrima";"Kohala false ohelo";NA;8896;NA;NA;NA
"2400";"27156";"Wikstroemia";"sandwicensis";"Wikstroemia sandwicensis";"variableleaf false ohelo";NA;8897;NA;NA;NA
"2401";"27158";"Wikstroemia";"skottsbergiana";"Wikstroemia skottsbergiana";"Skottsbergs false ohelo";NA;8898;NA;NA;NA
"2402";"27161";"Wikstroemia";"villosa";"Wikstroemia villosa";"hairy false ohelo";NA;8900;NA;NA;NA
"2403";"27850";"Ximenia";"americana";"Ximenia americana";"tallow wood";NA;8901;NA;NA;NA
"2404";NA;"Xylocarpus";"spp.";"Xylocarpus";"Xylocarpus";NA;8905;NA;NA;NA
"2405";"507454";"Xylocarpus";"granatum";"Xylocarpus granatum";"lalanyog";NA;8903;NA;NA;NA
"2406";"507433";"Xylocarpus";"moluccensis";"Xylocarpus moluccensis";"leilei";NA;8904;NA;NA;NA
"2407";"505773";"Xylosma";"hawaiiensis";"Xylosma";"Hawaii brushholly";NA;8908;NA;NA;NA
"2408";NA;"Xylosma";"nelsonii";"Xylosma";"Xylosma nelsonii";NA;8909;NA;NA;NA
"2409";NA;"Xylosma";"samoensis";"Xylosma";"Xylosma samoensis";NA;8911;NA;NA;NA
"2410";NA;"Xylosma";"spp.";"Xylosma";"xylosma";NA;8915;NA;NA;NA
"2411";"507443";"Xylosma";"crenata";"Xylosma crenata";"sawtooth logwood";NA;8907;NA;NA;NA
"2412";"505784";"Yucca";"aloifolia";"Yucca aloifolia";"aloe yucca";NA;8916;NA;NA;NA
"2413";"565605";"Yucca";"brevifolia";"Yucca brevifolia";"Joshua tree";NA;982;NA;NA;NA
"2414";"43143";"Yucca";"gloriosa";"Yucca gloriosa";"moundlily yucca";NA;8918;NA;NA;NA
"2415";NA;"Yucca";"guatemalensis";"Yucca guatemalensis";"bluestem yucca";NA;8919;NA;NA;NA
"2416";NA;"Zanthoxylum";"spp.";"Zanthoxylum";"pricklyash";NA;8936;NA;NA;NA
"2417";"28865";"Zanthoxylum";"bifoliolatum";"Zanthoxylum bifoliolatum";"Maricao pricklyash";NA;8923;NA;NA;NA
"2418";"28866";"Zanthoxylum";"caribaeum";"Zanthoxylum caribaeum";"prickly yellow";NA;8924;NA;NA;NA
"2419";"505789";"Zanthoxylum";"dipetalum";"Zanthoxylum dipetalum";"kawau";NA;8925;NA;NA;NA
"2420";"28867";"Zanthoxylum";"flavum";"Zanthoxylum flavum";"West Indian satinwood";NA;8928;NA;NA;NA
"2421";"28853";"Zanthoxylum";"hawaiiense";"Zanthoxylum hawaiiense";"Hawaii pricklyash";NA;8929;NA;NA;NA
"2422";"28855";"Zanthoxylum";"kauaense";"Zanthoxylum kauaense";"Kauai pricklyash";NA;8930;NA;NA;NA
"2423";"28868";"Zanthoxylum";"martinicense";"Zanthoxylum martinicense";"white pricklyash";NA;8931;NA;NA;NA
"2424";"28869";"Zanthoxylum";"monophyllum";"Zanthoxylum monophyllum";"yellow prickle";NA;8932;NA;NA;NA
"2425";"28857";"Zanthoxylum";"oahuense";"Zanthoxylum oahuense";"Oahu pricklyash";NA;8933;NA;NA;NA
"2426";"28870";"Zanthoxylum";"punctatum";"Zanthoxylum punctatum";"dotted pricklyash";NA;8934;NA;NA;NA
"2427";"28872";"Zanthoxylum";"thomasianum";"Zanthoxylum thomasianum";"St. Thomas pricklyash";NA;8937;NA;NA;NA
"2428";NA;"Zanthoxylum";"spinifex";"Zanthoxylum tragodes";"niaragato";NA;8935;NA;NA;NA
"2429";"523625";"Zapoteca";"portoricensis";"Zapoteca portoricensis";"Zapoteca portoricensis";NA;8938;NA;NA;NA
"2430";"28595";"Ziziphus";"mauritiana";"Ziziphus mauritiana";"Indian jujube";NA;8939;NA;NA;NA
